timestamp,from_me,text
2025-05-28 06:19:54,1,u rlly got all the ugliest photos of me
2025-05-28 06:20:16,0,i not stinky as u tho 
2025-05-28 06:20:27,0,nono don’t talk abt my girlfriend like that 
2025-05-28 06:20:32,0,she’s gorgeous in all of those 
2025-05-28 07:50:24,1,doom watching youtube
2025-05-28 07:50:44,1,pro check blind taste test every pack of instant ramen
2025-05-28 07:56:47,0,hey
2025-05-28 07:56:56,0,that beats doom stalking linked in 
2025-05-28 07:58:20,1,i wanna be a chef
2025-05-28 07:58:36,1,they ranked ichiran instantly ramen first 
2025-05-28 07:59:10,1,it was so funny they tasted the trader joes miso ramen and the japanese chef was like oh this is not japanese they are pretending to be it must be american
2025-05-28 08:01:05,0,ahaha
2025-05-28 08:01:11,0,they know
2025-05-28 08:08:03,1,they know 
2025-05-28 08:08:10,1,okay i go now
2025-05-28 08:08:14,1,bye bye stinker
2025-05-28 08:08:16,0,okay girl 
2025-05-28 08:08:18,0,bye bye 
2025-05-28 08:08:18,1,i love u to the moon 
2025-05-28 08:08:21,1,and back
2025-05-28 08:08:25,0,sleep tight. u 
2025-05-28 08:08:26,1,and then we go japan 
2025-05-28 08:08:29,1,u know
2025-05-28 08:08:32,0,i love u to infinity and beyond 
2025-05-28 08:08:34,0,oh yeah we gotta 
2025-05-28 08:08:39,1,hehehe
2025-05-28 08:08:46,1,￼
2025-05-28 08:08:53,1,night night kiss
2025-05-28 08:08:59,0,￼
2025-05-28 08:09:00,0,night night fart
2025-05-28 08:09:12,1,ugh
2025-05-28 08:09:16,1,one day at a time 
2025-05-28 08:09:28,0,sorry love
2025-05-28 08:09:52,0,go sweep my love 
2025-05-28 16:30:10,1,my loveeee 
2025-05-28 17:00:42,0,hallo 
2025-05-28 17:01:53,1,hallo boyfriend
2025-05-28 17:01:58,1,￼
2025-05-28 17:02:24,0,hi girlfriend
2025-05-28 17:02:27,0,how u 
2025-05-28 18:56:58,1,hey boy
2025-05-28 18:57:01,1,i finish ballet
2025-05-28 18:57:20,1,r u ready to airport
2025-05-28 19:04:46,0,ballet good?
2025-05-28 19:04:54,0,yeah we on the way rn 
2025-05-28 19:04:57,0,my dad driving me
2025-05-28 19:09:36,1,ballet okayyy i turn well but that it
2025-05-28 19:09:40,1,okay yipee
2025-05-28 19:09:49,1,i see andrew in a few hours 😚😚
2025-05-28 19:09:54,1,r any of ur friends going welfare
2025-05-28 19:10:18,1,we’ve racked up like maybe 8/9 ppl don’t know what’s happening anymore 
2025-05-28 19:28:39,0,did u see shannon 
2025-05-28 19:28:42,0,whoop 
2025-05-28 19:28:54,0,i don’t think so
2025-05-28 19:29:13,0,are we meeting for pregame?
2025-05-28 19:29:20,0,or before then
2025-05-28 19:29:29,0,oh wow ok 
2025-05-28 19:44:01,1,yes but she injured so she barely danced
2025-05-28 19:44:38,1,pregame r u staying over tonight
2025-05-28 19:44:56,0,u rly into this chef blind tasting huh
2025-05-28 19:45:07,1,might have pre at mine but idk it was mine before there were 9 ppl
2025-05-28 19:45:20,0,yeah if we’re going to welfare then it makes sense
2025-05-28 19:45:30,0,yeahhh
2025-05-28 19:45:35,1,okok
2025-05-28 19:45:37,0,have u asked ur roommate 
2025-05-28 19:45:48,1,oh no i have not 
2025-05-28 19:45:52,0,oh
2025-05-28 19:45:58,1,i need like finalized plans first tho before her
2025-05-28 19:46:06,0,yeah yeah makes sense
2025-05-28 19:46:19,1,r u through 
2025-05-28 19:46:22,1,security 
2025-05-28 19:46:28,0,yeah i’m at my gate
2025-05-28 19:46:32,0,security took 5 mins
2025-05-28 19:46:56,1,nice! 
2025-05-28 19:47:00,1,when do u board
2025-05-28 19:47:05,1,tommy picking us up right
2025-05-28 19:47:09,1,picking u*
2025-05-28 19:47:13,0,yeah
2025-05-28 19:47:20,0,mm 30 mins
2025-05-28 19:49:52,1,ok ok
2025-05-28 19:49:56,1,what do u have downloaded
2025-05-28 19:59:48,0,american sniper and an episode of peaky blinders 
2025-05-28 20:00:05,0,u study now? 
2025-05-28 20:05:21,0,i just realized peaky blinders is a netflix show
2025-05-28 20:05:26,0,that’s one good netflix original 
2025-05-28 20:16:05,1,no way
2025-05-28 20:16:08,1,r u serious
2025-05-28 20:16:36,1,￼
2025-05-28 20:16:42,1,i guess u can count it
2025-05-28 20:16:52,0,i’m counting it
2025-05-28 20:16:57,0,for the narrative 
2025-05-28 20:17:06,1,yes i go take tiny nap then i prolly study at home bc the tour thing at 4 
2025-05-28 20:17:19,1,and i don’t want to spend $8 for matcha again
2025-05-28 20:27:52,0,what u studying today
2025-05-28 20:31:33,0,i on plane now!
2025-05-28 20:33:05,1,i need to work on shors 
2025-05-28 20:33:08,1,187b
2025-05-28 20:33:17,0,right 
2025-05-28 20:33:20,1,i love you andrew safe flight don’t die 
2025-05-28 20:33:21,0,u gotta talk to steve tmrw
2025-05-28 20:33:25,1,￼
2025-05-28 20:33:27,0,i love you too megan 
2025-05-28 20:33:29,1,i do do
2025-05-28 20:33:29,0,i will not die
2025-05-28 20:33:35,1,thank you
2025-05-28 20:33:40,0,ofc stinky
2025-05-28 20:33:47,0,did u know ur stinky?
2025-05-28 20:33:48,1,￼ur gonna look like this later 
2025-05-28 20:33:52,0,😹
2025-05-28 20:33:55,1,🤣
2025-05-28 20:34:01,1,￼
2025-05-28 20:34:02,0,￼
2025-05-28 20:34:04,1,i did…
2025-05-28 20:34:15,1,￼
2025-05-28 20:34:19,1,bahhh ur such a cutie
2025-05-28 20:34:25,1,awwww did u walk mei mei
2025-05-28 20:34:28,1,i miss her
2025-05-28 20:34:32,0,noo no time
2025-05-28 20:34:36,0,sorry doggie
2025-05-28 20:34:40,1,aw man
2025-05-28 20:34:43,1,it okay
2025-05-28 20:34:48,1,she happy 
2025-05-28 20:34:52,0,she happy
2025-05-28 20:34:57,0,i gave her a lot of food yesterday
2025-05-28 20:34:57,1,￼
2025-05-28 20:35:00,0,she’s too bony
2025-05-28 20:35:03,1,hehehe 
2025-05-28 20:35:04,0,she gotta eat more 
2025-05-28 20:35:06,1,make her fat
2025-05-28 20:35:09,1,she does
2025-05-28 20:35:11,0,i need this 
2025-05-28 20:35:17,1,i give u my feet
2025-05-28 20:35:29,0,ok 😊
2025-05-28 20:35:33,1,😅😅
2025-05-28 20:35:36,1,￼
2025-05-28 20:35:36,0,how ur day going love
2025-05-28 20:35:42,0,are u happy healthy and wealthy 
2025-05-28 20:35:43,1,i tired 
2025-05-28 20:35:47,0,poo
2025-05-28 20:35:52,0,u sleep ok ?
2025-05-28 20:35:52,1,i am all of those things tho
2025-05-28 20:35:59,1,o caved and bought poke bowl
2025-05-28 20:36:02,1,but it good
2025-05-28 20:36:05,0,do u have a belly ache or a headache
2025-05-28 20:36:11,1,yes but like 7 hours 
2025-05-28 20:36:14,0,hey poke healthy
2025-05-28 20:36:16,0,and protein too 
2025-05-28 20:36:19,0,oh man 
2025-05-28 20:36:24,1,head
2025-05-28 20:36:25,0,that not enough for little thing like u 
2025-05-28 20:36:30,1,i knowww
2025-05-28 20:36:33,0,i knew it 
2025-05-28 20:36:38,1,i go take nap after u stop texting me
2025-05-28 20:36:44,0,why do u always have a headache
2025-05-28 20:36:46,1,i may take medicine later
2025-05-28 20:36:47,0,ok i stop texting u 
2025-05-28 20:36:51,1,nooo
2025-05-28 20:36:53,0,go nap 
2025-05-28 20:36:59,1,don’t stop texting me i love u
2025-05-28 20:37:08,0,but u need sleep u stinky girl 
2025-05-28 20:37:12,1,we should just pre the two of us and then stay in my room
2025-05-28 20:37:16,0,i agree
2025-05-28 20:37:23,1,i agree too
2025-05-28 20:37:24,0,can we go to welfare for like 20 mins
2025-05-28 20:37:27,0,and then come home 
2025-05-28 20:37:34,1,thank you for coming with me btw i know u don’t rlly know anyone 
2025-05-28 20:37:40,1,yaaa we can leave whenever
2025-05-28 20:37:43,0,ofc love
2025-05-28 20:37:54,1,hehe i will massage u tonight
2025-05-28 20:38:01,0,i will massage u too 
2025-05-28 20:38:07,0,😉
2025-05-28 20:38:07,1,okay ☺️☺️
2025-05-28 20:38:11,1,😛
2025-05-28 20:38:13,1,🤣
2025-05-28 20:38:17,0,🤭
2025-05-28 20:38:21,1,￼
2025-05-28 20:38:30,1,hehehaha 
2025-05-28 20:38:34,0,i just kidding we can stay longer too 
2025-05-28 20:38:36,1,what seat did u get
2025-05-28 20:38:47,0,34f 
2025-05-28 20:38:52,0,literally very back
2025-05-28 20:38:54,0,window seat 
2025-05-28 20:38:54,1,window?
2025-05-28 20:38:58,1,nice 
2025-05-28 20:39:03,1,i ended up getting aisle 
2025-05-28 20:39:09,1,it changed like 3 times 
2025-05-28 20:39:13,0,this so good 
2025-05-28 20:39:22,1,i know right
2025-05-28 20:39:28,0,hey that pretty good 
2025-05-28 20:39:30,1,we look so equally stinky
2025-05-28 20:39:33,0,aisle is good for i 
2025-05-28 20:39:35,0,u*
2025-05-28 20:39:38,0,ik it’s the best
2025-05-28 20:39:42,1,ik but i didn’t pee both times
2025-05-28 20:39:47,0,couple of stinkers 
2025-05-28 20:39:49,1,like i could’ve but i was too lazy
2025-05-28 20:39:52,1,hehehe
2025-05-28 20:40:10,1,￼
2025-05-28 20:40:11,1,i mean
2025-05-28 20:40:14,1,no
2025-05-28 20:40:20,0,heyy 
2025-05-28 20:40:23,1,heyyy
2025-05-28 20:40:30,1,ur so yummy
2025-05-28 20:40:52,1,￼
2025-05-28 20:40:59,1,￼hehehehe
2025-05-28 20:41:23,0,￼
2025-05-28 20:41:28,0,i gonna snack on u 
2025-05-28 20:42:22,1,heyyy
2025-05-28 20:42:29,1,heheh
2025-05-28 20:42:32,1,i give u snack
2025-05-28 20:42:38,1,i nibble on u
2025-05-28 20:42:53,1,yum yum 
2025-05-28 20:43:02,1,i understand now
2025-05-28 20:43:12,1,when u say we don’t actually speak 
2025-05-28 20:43:18,1,we just say words
2025-05-28 20:43:21,0,yes
2025-05-28 20:43:29,0,it not sentence but sentence
2025-05-28 20:43:31,1,this wouldn’t work in the outside world
2025-05-28 20:43:35,0,nono 
2025-05-28 20:43:38,0,just us two 
2025-05-28 20:43:40,1,yes 
2025-05-28 20:43:43,1,it encoded
2025-05-28 20:43:47,1,encrypted
2025-05-28 20:43:55,1,megandrew cipher
2025-05-28 20:43:55,0,by drink 
2025-05-28 20:43:57,0,stink 
2025-05-28 20:44:06,1,string is stink
2025-05-28 20:44:10,1,secret stink
2025-05-28 20:44:29,0,oh yeah
2025-05-28 20:44:33,0,new algorithm 
2025-05-28 20:44:43,1,mhm 
2025-05-28 20:44:51,1,our private key is fart
2025-05-28 20:45:08,0,yeah but u actually have to fart for it to work 
2025-05-28 20:46:10,1,yes well we fart anyways
2025-05-28 20:46:26,1,u good coming over around 8/9?
2025-05-28 20:50:44,0,yeah sounds good
2025-05-28 20:50:49,0,maybe 9 if that’s ok?
2025-05-28 20:50:57,0,i wanna chill at home for a bit 
2025-05-28 20:51:19,0,i got the whole aisle to myself 
2025-05-28 20:55:50,1,yaya ofc
2025-05-28 20:55:54,1,oh hell yeah
2025-05-28 20:56:04,1,too bad it’s such a short flight
2025-05-28 20:56:12,1,wow mine was full flight 
2025-05-28 20:56:17,0,if so nice 
2025-05-28 20:56:27,0,yeah i think it cause long weekend was ending for u
2025-05-28 20:56:33,0,it*
2025-05-28 20:56:36,1,that true
2025-05-28 20:56:45,1,u were smart to leave a few days later
2025-05-28 21:05:51,0,i suppose 
2025-05-28 21:05:58,0,it good time at home 
2025-05-28 21:06:04,0,hey girl i go fly now ok 
2025-05-28 21:06:23,0,i love u my little baby ￼
2025-05-28 22:19:24,1,heheh
2025-05-28 22:19:34,1,ur little baby took a little too much of a nap
2025-05-28 22:59:11,1,ok so we will pre at anson’s gf’s house at 9 u can come to me ard 9 and then anson will pick us up 
2025-05-28 23:31:22,1,or actually we can just walk over
2025-05-28 23:36:54,0,ok sound good
2025-05-28 23:37:01,1,ur aliveeee
2025-05-28 23:37:01,0,i landed!
2025-05-28 23:37:06,1,😚😚😚😚
2025-05-28 23:37:09,0,it ok sleep good
2025-05-28 23:37:11,1,hes in san diego
2025-05-28 23:37:54,0,whoooo
2025-05-28 23:38:05,0,idk how much i wanna drink tn 
2025-05-28 23:38:07,1,hey boy
2025-05-28 23:38:10,0,hey girl 
2025-05-28 23:38:13,1,hehehe
2025-05-28 23:38:14,0,maybe just a few
2025-05-28 23:38:16,1,me too
2025-05-28 23:38:34,1,so now it’s 11 ppl… we might split the pre in two ahha idk what’s happening
2025-05-28 23:38:40,0,wth 
2025-05-28 23:38:43,0,who’s coming 
2025-05-28 23:39:01,1,it’s just like me u jan justin anson jess and then 5 from anson’s gf
2025-05-28 23:39:19,1,i think she has three roomies and then a bf? i’m not sure 
2025-05-28 23:41:13,0,ok cool 
2025-05-28 23:41:16,0,awesome
2025-05-28 23:41:38,0,super thrilled and all that jazz
2025-05-28 23:42:23,1,haha
2025-05-28 23:42:25,1,sure u are
2025-05-28 23:42:35,0,totally an 
2025-05-28 23:42:37,0,am
2025-05-28 23:42:41,0,it’s all awesome sauce 
2025-05-28 23:42:45,0,i hope we don’t get sick 
2025-05-28 23:42:46,1,￼
2025-05-28 23:42:48,1,did u sleep
2025-05-28 23:42:54,0,like 10 mins maybe 
2025-05-28 23:42:56,1,me too
2025-05-28 23:42:59,1,let’s wear masks
2025-05-28 23:43:04,1,to welfare
2025-05-28 23:43:04,0,let’s 
2025-05-28 23:43:09,0,for safety 
2025-05-28 23:43:11,1,and then makeout
2025-05-28 23:43:12,1,in masks
2025-05-28 23:43:21,0,yk tommy wore a mask to a party once
2025-05-28 23:43:23,0,freshman year 
2025-05-28 23:43:31,1,u watch show then?
2025-05-28 23:43:35,0,yeah 
2025-05-28 23:43:36,1,but why
2025-05-28 23:43:38,0,and read 20 pages
2025-05-28 23:43:39,1,covid?
2025-05-28 23:43:44,0,yeah
2025-05-28 23:44:07,1,funny guy tommy 
2025-05-28 23:57:04,0,yerp
2025-05-28 23:57:10,0,i waiting for him now
2025-05-28 23:57:19,0,he stuck in traffic
2025-05-28 23:59:24,1,aw 
2025-05-28 23:59:30,1,okay so it’s pre at mine now
2025-05-28 23:59:34,1,have no idea how and why
2025-05-29 00:01:57,0,everyone at urs??
2025-05-29 00:05:39,1,idk andrew 
2025-05-29 00:05:51,1,we can all sit on the floor criss cross applesauce
2025-05-29 00:05:57,0,ig
2025-05-29 00:06:00,0,but like
2025-05-29 00:06:01,0,why
2025-05-29 00:06:07,1,bc ugh
2025-05-29 00:06:41,1,i’m gonna eat indomie rn 
2025-05-29 00:06:47,0,wtf
2025-05-29 00:06:54,0,that doesn’t make any sense to me
2025-05-29 00:07:08,0,if they’re all planning on going doesn’t it make the most sense to do it there?
2025-05-29 00:07:32,1,ya idk anson needs to talk to caelen
2025-05-29 00:07:56,1,i’ve been watching the charlie kirk debate and not doing my work
2025-05-29 01:01:00,0,silly girl 
2025-05-29 01:01:17,0,chef blind taste test and charlie kirk 
2025-05-29 01:01:21,0,i home now!
2025-05-29 01:30:46,1,oh my god
2025-05-29 01:30:54,1,guy came with his parents 😭
2025-05-29 01:31:29,1,happy family reunion!!!
2025-05-29 01:33:08,0,oh man 
2025-05-29 01:33:27,0,was it awkward at all 
2025-05-29 01:33:32,0,whoop!
2025-05-29 01:33:40,0,except tommy at band now
2025-05-29 01:33:43,0,so just me and ben 
2025-05-29 01:35:01,1,nah not rlly im actually like selling the place landlord should be happy
2025-05-29 01:35:24,1,bc kenzie literally opens the door for them and is like here’s the living room! and then doesn’t say anything and then they leaves 
2025-05-29 01:35:38,1,ben and andrew!
2025-05-29 01:35:53,1,too bad ur names not jerry #haha #funnyjoke
2025-05-29 01:36:28,0,oh man
2025-05-29 01:36:34,0,she depressed it ok 
2025-05-29 01:36:40,0,😹😹😹
2025-05-29 01:36:47,0,got a good laugh out of that one
2025-05-29 01:36:59,0,just told ben he should seek out a friend named jerry
2025-05-29 01:37:01,1,😒
2025-05-29 01:37:12,1,oh i th ought u were being sarcastic
2025-05-29 01:37:18,1,were u actually laughing 
2025-05-29 01:37:32,1,ya it okay 
2025-05-29 01:37:44,0,i mean i wasn’t chuckling
2025-05-29 01:37:46,0,but it sunny
2025-05-29 01:37:48,0,funny
2025-05-29 01:38:08,1,okay 😛
2025-05-29 01:38:15,1,😛 new fave emoji
2025-05-29 01:38:31,0,￼
2025-05-29 01:38:33,0,my new fav
2025-05-29 01:39:14,1,that is not emoji!
2025-05-29 01:39:21,1,￼￼
2025-05-29 01:39:37,1,￼
2025-05-29 01:39:53,0,we should def pregame 
2025-05-29 01:39:55,0,and stay home
2025-05-29 01:40:00,0,that sounds optimal to me
2025-05-29 01:40:32,1,haha
2025-05-29 01:40:39,1,we totally could 
2025-05-29 01:40:53,1,lissi said she got high recently at bar and it was the best time of her life
2025-05-29 01:40:59,1,but i feel like that would freak me out
2025-05-29 01:41:10,0,at a bar??
2025-05-29 01:41:14,0,i could not do that
2025-05-29 01:41:27,0,i would go into psychosis 
2025-05-29 01:41:34,0,what time do u think we’ll leave to welfare
2025-05-29 01:42:58,1,hahah
2025-05-29 01:43:21,1,omg there’s this rlly good community episode about psychosis but like u need to watch other things to get it but it’s so good
2025-05-29 01:43:31,1,i don’t got a clue boy
2025-05-29 01:43:33,0,coolio
2025-05-29 01:43:39,1,what time do ppl leave normally
2025-05-29 01:43:45,0,10:30?
2025-05-29 01:43:51,1,also i have like done some work 
2025-05-29 01:43:55,0,11?
2025-05-29 01:43:58,1,so you know i’m cool and stuff
2025-05-29 01:44:04,0,okok 
2025-05-29 01:44:06,0,i see u 
2025-05-29 01:44:12,0,￼
2025-05-29 01:44:13,1,10:30 then i guess
2025-05-29 01:44:18,1,jan doesn’t wanna stay too late
2025-05-29 01:44:24,1,￼
2025-05-29 01:44:30,1,ur so cutie pie here u don’t get it
2025-05-29 01:44:36,0,ok cause i might be late to pregame cause we’re trying to watch a full episode of you 
2025-05-29 01:44:40,1,with mei mei it’s like double cuteness 
2025-05-29 01:44:47,0,and dinner won’t be done til 8 at the earliest
2025-05-29 01:44:55,0,i don’t get it 
2025-05-29 01:45:02,0,mei mei is doing all the hard work 
2025-05-29 01:45:10,1,nonono it’s equal
2025-05-29 01:45:22,1,don’t h guys watch and eat
2025-05-29 01:45:39,1,it okay i bet they’ll be late anyways
2025-05-29 01:45:47,0,yeah
2025-05-29 01:45:49,0,but i mean 
2025-05-29 01:45:53,0,it won’t be ready til 8 
2025-05-29 01:45:59,0,okok 
2025-05-29 01:46:11,1,ohh
2025-05-29 01:46:24,1,ya u think u can get here 9:30?
2025-05-29 01:46:34,0,probably
2025-05-29 01:46:39,0,very likely
2025-05-29 01:46:48,1,did u know
2025-05-29 01:46:51,0,no
2025-05-29 01:46:53,0,no
2025-05-29 01:46:54,1,did you know that you’re stinky
2025-05-29 01:46:55,0,i didn’t know
2025-05-29 01:46:57,1,😛
2025-05-29 01:46:58,0,i didn’t
2025-05-29 01:47:01,1,i laughing
2025-05-29 01:47:02,0,i didn’t know if
2025-05-29 01:47:07,0,i know that 
2025-05-29 01:47:14,1,that not english
2025-05-29 01:47:26,0,￼
2025-05-29 01:47:42,1,poop
2025-05-29 01:47:48,1,okay break time over i lock in bye bye
2025-05-29 01:48:39,0,bye bye 
2025-05-29 01:48:41,0,good luck 
2025-05-29 01:51:40,0,￼
2025-05-29 01:51:46,0,look i did the hard today
2025-05-29 02:20:53,1,aw i proud of u
2025-05-29 02:20:58,1,have u watched catch me if u can
2025-05-29 02:43:23,0,dude you’ve asked me that like 30 times
2025-05-29 02:43:42,0,i have lol
2025-05-29 02:44:43,1,come on dude
2025-05-29 02:44:48,1,i’m sorry dude
2025-05-29 02:44:53,1,i saw it on youtube shorts
2025-05-29 02:45:08,1,okay so now it’s just me you justin jan jess pre and we meet everyone else there
2025-05-29 02:50:29,0,ok cool at ur place right
2025-05-29 02:50:59,0,it ok dude
2025-05-29 02:51:02,1,yep yep
2025-05-29 02:51:15,1,they’ll come in like 30 u and jess will come ard 9:30
2025-05-29 02:51:40,1,bring ur jammies
2025-05-29 02:51:50,1,we’re having a sleepover after ☺️
2025-05-29 03:09:07,0,okay 😊
2025-05-29 03:38:46,1,my tummy is hurting :(
2025-05-29 03:39:01,0,awww nooo
2025-05-29 03:39:10,0,oh well i guess we can’t go to welfare 
2025-05-29 03:39:19,1,heyyy
2025-05-29 03:39:19,0,jkjk
2025-05-29 03:39:26,0,why tummy hurt 
2025-05-29 03:39:29,1,u rlly don’t wanan go
2025-05-29 03:39:42,1,i don’t know maybe bc of indomie perhaps
2025-05-29 03:39:52,1,i making soup dumpling tho
2025-05-29 03:39:59,0,it ok i go 
2025-05-29 03:40:00,1,hopefully it make me feel better
2025-05-29 03:40:03,0,okok 
2025-05-29 03:40:18,0,yes make tummy feel good 
2025-05-29 03:41:02,1,whatcha guys eating 
2025-05-29 03:41:18,1,oh wow i did not notice how late it was already
2025-05-29 03:44:12,0,yeah it’s almost time 
2025-05-29 03:44:17,0,we had pasta salad
2025-05-29 03:44:36,0,asian sauce
2025-05-29 03:44:38,0,chicken
2025-05-29 03:44:45,0,cucumber cilantro tomato 
2025-05-29 04:43:58,0,running late sorry on my way! rn
2025-05-29 04:55:42,1,shoot i can’t open the door
2025-05-29 06:41:00,1,yes where’d u go
2025-05-29 06:53:50,0,are u in the other bathrooms rn
2025-05-29 06:59:48,0,like the ones on the side
2025-05-29 18:40:54,1,i done!
2025-05-29 18:40:57,1,i come back now
2025-05-29 18:43:08,0,ok!
2025-05-29 20:07:08,1,￼
2025-05-29 21:09:43,1,sorry love could u ask dq what the participation quiz thing is
2025-05-29 21:09:52,1,i am going to be late and it’s only opened for 10 more minutes
2025-05-29 21:49:20,0,i’m so sorry my phone was dead
2025-05-29 21:49:29,0,i haven’t charged it since the plane yesterday
2025-05-29 21:49:39,0,we’re u able to get in time 
2025-05-29 21:49:48,0,yup remember seeing that happen 
2025-05-29 22:27:29,1,oh man 
2025-05-29 22:27:50,1,it okay i didn’t get it but i checked u can drop like 3 quizzes so its all chill 
2025-05-29 22:28:08,1,why did i not see this
2025-05-29 22:41:33,0,i think u were facing me
2025-05-29 22:41:54,0,okok good
2025-05-29 22:41:58,0,how was class
2025-05-29 22:45:12,1,i am fighting a war right now
2025-05-29 22:45:22,1,(alcohol + coffee poop)
2025-05-29 22:45:51,1,class was good i sat in the front had unnecessary eye contact with grier
2025-05-29 23:02:46,1,￼
2025-05-29 23:15:51,0,are u winning 
2025-05-29 23:16:07,0,how lovely 
2025-05-29 23:16:15,0,bahhhh
2025-05-29 23:16:17,0,bahhhhhh
2025-05-29 23:16:20,0,hahahaha shebso pretty
2025-05-29 23:16:23,0,i win 
2025-05-29 23:16:25,0,bahhhhh
2025-05-29 23:17:45,0,new profile photo 
2025-05-29 23:21:46,0,i’m sorry. better luck next time.
2025-05-29 23:21:55,0,i lucky guy 
2025-05-29 23:22:02,0,did u know that 
2025-05-29 23:22:12,0,yeah u are
2025-05-29 23:22:23,0,no im saying did u know that ur pretty
2025-05-29 23:22:28,1,it was a stalemate
2025-05-29 23:22:34,0,ok good
2025-05-29 23:23:12,1,hehehehe
2025-05-29 23:23:24,1,yes.
2025-05-29 23:23:31,1,woohooooo
2025-05-29 23:23:33,1,let’s go
2025-05-29 23:23:37,1,i’m so pretty rn can’t even lie
2025-05-29 23:23:44,1,nooo
2025-05-29 23:24:23,1,ohhhh
2025-05-29 23:24:30,1,yes i did
2025-05-30 00:26:47,1,￼
2025-05-30 00:26:52,1,sorry didn’t mean to leave u on read
2025-05-30 00:26:56,1,😛
2025-05-30 00:32:28,0,it ok 
2025-05-30 00:32:30,0,hey pretty girl 
2025-05-30 00:32:41,0,u look real nice
2025-05-30 00:32:53,1,oh hey thanks 😛
2025-05-30 00:33:00,1,we should def take photos together
2025-05-30 00:33:02,0,it’s a good day to be megan’s boyfriend 
2025-05-30 00:33:05,0,(it always is) 
2025-05-30 00:33:08,0,yeah we rly should
2025-05-30 00:33:10,1,(heheheh)
2025-05-30 00:33:13,1,😚🤣
2025-05-30 00:33:17,1,whatcha been doing my
2025-05-30 00:33:21,0,i doing work 
2025-05-30 00:33:25,0,grinding 
2025-05-30 00:33:27,0,getting reps in 
2025-05-30 00:33:30,1,oh hell yeah
2025-05-30 00:33:30,0,you know how it is
2025-05-30 00:33:32,1,let’s go
2025-05-30 00:33:34,0,😹
2025-05-30 00:33:36,1,oh totally
2025-05-30 00:33:38,0,i’m so funny 
2025-05-30 00:33:44,1,u so are my love
2025-05-30 00:33:47,1,i dizzy
2025-05-30 00:36:14,0,:(
2025-05-30 00:36:21,0,u need food and water and a hug 
2025-05-30 00:41:29,1,i do poop
2025-05-30 00:41:35,1,i need an andrew hug 
2025-05-30 01:00:41,0,i give u tn 
2025-05-30 01:00:44,0,don’t even fret
2025-05-30 01:00:47,0,how are pictures going
2025-05-30 01:18:02,1,literally did 2 hours of just geisel
2025-05-30 01:18:07,1,we are going beach now
2025-05-30 01:18:22,1,but photos r kinda so good
2025-05-30 01:52:53,0,oh my 
2025-05-30 01:53:00,0,2 hours geisel
2025-05-30 01:53:04,0,lemme see
2025-05-30 02:14:21,1,￼beautiful 
2025-05-30 02:14:21,1,i don’t have the photos yet 
2025-05-30 02:20:12,1,￼
2025-05-30 02:28:42,1,￼actually so beautiful 
2025-05-30 03:20:14,0,wowww
2025-05-30 03:20:21,0,very pretty
2025-05-30 03:20:29,0,especially this one
2025-05-30 03:20:46,0,😘😍
2025-05-30 03:25:45,1,did u know ur stinky
2025-05-30 03:27:02,1,￼
2025-05-30 03:28:33,0,my grandpa in the hospital 
2025-05-30 03:28:44,0,he fell yesterday morning and fractured his hip
2025-05-30 03:28:55,1,oh my god
2025-05-30 03:28:59,1,that’s terrible
2025-05-30 03:29:01,1,is he okay?
2025-05-30 03:29:03,0,hes ok tho i think 
2025-05-30 03:29:08,0,yeah he might need surgery 
2025-05-30 03:29:09,1,poor guy 
2025-05-30 03:29:13,1,oh man 
2025-05-30 03:29:17,0,but no head damage or anything
2025-05-30 03:29:20,1,how did he fall
2025-05-30 03:29:24,0,idk
2025-05-30 03:29:28,0,i think he tripped
2025-05-30 03:29:45,0,i’m trying to call my grandma rn but she’s not picking up
2025-05-30 03:46:54,1,:(
2025-05-30 03:47:06,1,i’m sorry:(
2025-05-30 03:47:12,0,it ok girl 
2025-05-30 03:47:16,0,it’s not that bad i think 
2025-05-30 03:47:23,0,luckily no head damage. 
2025-05-30 03:47:25,1,yes but he 90
2025-05-30 03:47:28,1,this true
2025-05-30 03:47:37,1,we’re getting handoo 
2025-05-30 03:47:51,0,whoop whoop 
2025-05-30 03:47:54,1,they asked if u wanted to come but i knew you wouldn’t want ayce rn 
2025-05-30 03:48:02,0,yeaa i just had cava 
2025-05-30 03:48:04,1,what r u guys having
2025-05-30 03:48:06,1,awww
2025-05-30 03:48:09,1,scoreeee
2025-05-30 03:48:10,0,tell them i said thanks for offering 
2025-05-30 03:48:15,1,did wayne serve u
2025-05-30 03:48:17,0,score!
2025-05-30 03:48:20,0,yeah 
2025-05-30 03:48:23,0,wade!
2025-05-30 03:48:24,0,*
2025-05-30 03:48:28,1,wade
2025-05-30 03:48:32,1,you need to make him rmbr you
2025-05-30 03:48:38,0,i guess so 
2025-05-30 03:48:43,1,but lowkey fucked bc i haven’t studied 
2025-05-30 03:48:55,1,hey i hope ur having a good day
2025-05-30 03:48:59,1,how r u feeling 
2025-05-30 03:50:28,0,oh man 
2025-05-30 03:50:33,0,i’m feeling good
2025-05-30 03:50:36,0,today not bad
2025-05-30 03:50:47,0,felt a little poor earlier in the day 
2025-05-30 03:50:50,0,but good now
2025-05-30 03:50:54,0,thank u for asking girl 
2025-05-30 03:51:06,1,aw what happened 
